language,id,name,region,country,gender,url
english,91,english32,"fresno, california",usa,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=91
english,92,english33,"san diego, california",usa,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=92
english,93,english34,"ronkonkoma, new york",usa,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=93
english,94,english35,"milwaukee, wisconsin",usa,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=94
english,95,english36,"arcadia, wisconsin",usa,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=95
english,96,english37,yole,india,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=96
english,97,english38,littlehampton,uk,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=97
english,98,english39,"new orleans, louisiana",usa,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=98
english,100,english40,dudley,uk,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=100
english,101,english41,wellington,new zealand,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=101
english,102,english42,nigel,south africa,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=102
english,103,english43,"vancouver, british columbia",canada,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=103
english,104,english44,"winston salem, north carolina",usa,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=104
english,105,english45,"pine bluff, arkansas",usa,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=105
english,106,english46,"creswell, north carolina",usa,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=106
english,107,english47,"plantersville, arkansas",usa,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=107
english,108,english48,"port moresby, national capital district",papua new guinea,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=108
english,109,english49,"castro valley, california",usa,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=109
english,111,english50,"baltic, south dakota",usa,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=111
english,112,english51,"detroit, michigan",usa,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=112
english,113,english52,"calgary, alberta",canada,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=113
english,114,english53,"syracuse, new york",usa,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=114
english,115,english54,"new albany, indiana",usa,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=115
english,116,english55,"st. louis, missouri",usa,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=116
english,117,english56,"londonderry, northern ireland",uk,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=117
english,118,english57,birmingham 1,uk,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=118
english,119,english58,southhampton,uk,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=119
english,120,english59,"columbus, ohio",usa,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=120
english,122,english60,"chesapeake, virginia",usa,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=122
english,123,english61,"toronto, ontario",canada,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=123
english,124,english62,"west jordan, utah",usa,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=124
english,125,english63,"lewisville, texas",usa,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=125
english,126,english64,"montreal, quebec",canada,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=126
english,127,english65,"lewistown, pennsylvania",usa,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=127
english,128,english66,"baltimore, maryland",usa,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=128
english,129,english67,"princeton, indiana",usa,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=129
english,130,english68,"new york, new york",usa,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=130
english,131,english69,adelaide,australia,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=131
english,133,english70,"beaumont, texas",usa,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=133
english,134,english71,"west covina, california",usa,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=134
english,135,english72,kilkenny,ireland,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=135
english,136,english73,darwin,australia,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=136
english,137,english74,"wichita, kansas",usa,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=137
english,138,english75,"idaho falls, idaho",usa,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=138
english,139,english76,"boston, massachusetts",usa,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=139
english,140,english77,melbourne,australia,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=140
english,141,english78,"caribou, maine",usa,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=141
english,142,english79,"boston, massachusetts",usa,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=142
english,144,english80,"glasgow, scotland",uk,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=144
english,145,english81,"st. paul, minnesota",usa,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=145
english,146,english82,"chicago, illinois",usa,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=146
english,147,english83,"winnfield, louisiana",usa,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=147
english,148,english84,sydney,australia,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=148
english,149,english85,"strabane, northern ireland",uk,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=149
english,150,english86,"charleston, south carolina",usa,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=150
english,151,english87,tamworth,australia,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=151
english,152,english88,"grand rapids, michigan",usa,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=152
english,153,english89,"kingston ma, massachusetts",usa,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=153
english,155,english90,"pittsburgh, pennsylvania",usa,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=155
english,156,english91,kingston,jamaica,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=156
english,157,english92,"wisconsin rapids, wisconsin",usa,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=157
english,158,english93,"mamou, louisiana",usa,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=158
english,159,english94,"pensacola, florida",usa,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=159
english,160,english95,"mishawaka, indiana",usa,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=160
english,161,english96,"point pleasant, new jersey",usa,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=161
english,162,english97,"wilmington nc, north carolina",usa,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=162
english,163,english98,"spokane, washington",usa,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=163
english,164,english99,"pittsburgh, pennsylvania",usa,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=164
english,63,english100,"miami, florida",usa,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=63
english,64,english101,"toronto, ontario",canada,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=64
english,65,english102,"torrington, connecticut",usa,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=65
english,66,english103,"staten island, new york",usa,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=66
english,67,english104,"youngstown, ohio",usa,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=67
english,407,english105,"windsor, ontario",canada,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=407
english,408,english106,"los angeles, california",usa,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=408
english,416,english107,"chicago, illinois",usa,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=416
english,419,english108,"strabane, northern ireland",uk,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=419
english,420,english109,"concord, new hampshire",usa,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=420
english,421,english110,"great yarmouth, norfolk",uk,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=421
english,426,english111,bombay,india,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=426
english,427,english112,st. thomas,us virgin islands,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=427
english,439,english113,"wrexham, wales",uk,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=439
english,442,english114,"birmingham 2, alabama",usa,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=442
english,443,english115,"st. albans, hertfordshire",uk,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=443
english,444,english116,"atlanta, georgia",usa,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=444
english,445,english117,"elmore, alabama",usa,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=445
english,446,english118,"akron, ohio",usa,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=446
english,455,english119,"saskatoon, saskatchewan",canada,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=455
english,456,english120,"saskatoon, saskatchewan",canada,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=456
english,465,english121,"waconia, minnesota",usa,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=465
english,468,english122,kuala lumpur,malaysia,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=468
english,469,english123,"riverside, california",usa,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=469
english,480,english124,"brooklyn, new york",usa,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=480
english,485,english125,"st. george, queensland",australia,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=485
english,487,english126,"cincinnati, ohio",usa,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=487
english,489,english127,"new britain, connecticut",usa,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=489
english,490,english128,"miami, florida",usa,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=490
english,492,english129,"blackpool, lancashire",uk,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=492
english,496,english130,port elizabeth,south africa,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=496
english,497,english131,"west palm beach, florida",usa,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=497
english,503,english132,"toronto, ontario",canada,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=503
english,504,english133,"norwich, new york",usa,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=504
english,506,english134,"belfast, northern ireland",uk,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=506
english,507,english135,"orange beach, alabama",usa,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=507
english,508,english136,"calgary, alberta",canada,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=508
english,509,english137,"charleston, west virginia",usa,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=509
english,510,english138,"palmer, alaska",usa,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=510
english,511,english139,"providence, rhode island",usa,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=511
english,515,english140,quezon city,philippines,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=515
english,516,english141,york,uk,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=516
english,517,english142,"avon, new york",usa,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=517
english,518,english143,"minneapolis, minnesota",usa,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=518
english,519,english144,"barneys river, nova scotia",canada,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=519
english,521,english145,bury st. edmunds,uk,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=521
english,522,english146,"blytheville, arkansas",usa,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=522
